Agreeableness,Conscientiousness,Extraversion,Neuroticism,Openness,外向的,神经质的,随和的,负责任的,开放性的
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.2451881617307663,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.2384287863969803,0.2316708862781525,0.2211544513702392,0.0088545298203825,0.299891322851181,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2452542334794998,0.2228835821151733,0.2282601296901703,0.010899499990046,0.2927025258541107,,,,,
0.3291245698928833,0.0307422578334808,0.3217907845973968,0.3018424212932587,0.0164998956024646,,,,,
0.2451827079057693,0.2229821383953094,0.2281933277845383,0.0108829205855727,0.2927589118480682,,,,,
0.3628151118755341,0.0198727659881114,0.3443338572978973,0.2583957612514496,0.0145825892686843,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.083028957247734,0.2630018591880798,0.1115247085690498,0.2848519682884216,0.2575925290584564,,,,,
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386,,,,,
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386,,,,,
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386,,,,,
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386,,,,,
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376,,,,,
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376,,,,,
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376,,,,,
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553,,,,,
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162,,,,,
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193,,,,,
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193,,,,,
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877,,,,,
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877,,,,,
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755,,,,,
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755,,,,,
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114,,,,,
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114,,,,,
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982,,,,,
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982,,,,,
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668,,,,,
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668,,,,,
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271,,,,,
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271,,,,,
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963,,,,,
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963,,,,,
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963,,,,,
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827,,,,,
0.2452490925788879,0.2229149490594864,0.2282719016075134,0.0108960857614874,0.292667955160141,,,,,
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342498,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2451882064342498,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2514560520648956,0.2132933735847473,0.233896717429161,0.0219356063753366,0.2794182300567627,,,,,
0.1573095470666885,0.1320928186178207,0.1445004194974899,0.352888822555542,0.21320840716362,,,,,
0.2451882064342498,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513,,,,,
0.2450760602951049,0.2231289744377136,0.2280950993299484,0.0108597874641418,0.2928400933742523,,,,,
0.1943665295839309,0.2041655778884887,0.1469615995883941,0.277277797460556,0.1772284507751464,,,,,
0.245204284787178,0.2229510694742202,0.228212758898735,0.0108877643942832,0.2927441298961639,,,,,
0.2429067939519882,0.2042605876922607,0.2164160460233688,0.0843703150749206,0.2520462274551391,,,,,
0.1562315821647644,0.0228630639612674,0.165158525109291,0.2956397831439972,0.3601070940494537,,,,,
0.2354930788278579,0.1801023036241531,0.2441663444042205,0.1665047705173492,0.1737334728240966,,,,,
0.2354930788278579,0.1801023036241531,0.2441663444042205,0.1665047705173492,0.1737334728240966,,,,,
0.245072454214096,0.2231394648551941,0.2280967384576797,0.0108618028461933,0.2928294837474823,,,,,
0.245072454214096,0.2231394648551941,0.2280967384576797,0.0108618028461933,0.2928294837474823,,,,,
0.2140556275844574,0.1094953566789627,0.1716332733631134,0.2689622938632965,0.2358534038066864,,,,,
0.1840122789144516,0.2105925381183624,0.1463066637516021,0.3077191710472107,0.1513693034648895,,,,,
0.202223390340805,0.182772547006607,0.1568162590265274,0.2513604164123535,0.2068274766206741,,,,,
0.202223390340805,0.182772547006607,0.1568162590265274,0.2513604164123535,0.2068274766206741,,,,,
0.202223390340805,0.182772547006607,0.1568162590265274,0.2513604164123535,0.2068274766206741,,,,,
0.202223390340805,0.182772547006607,0.1568162590265274,0.2513604164123535,0.2068274766206741,,,,,
0.202223390340805,0.182772547006607,0.1568162590265274,0.2513604164123535,0.2068274766206741,,,,,
,,,,,0.1568162590265274,0.2513604164123535,0.202223390340805,0.182772547006607,0.2068274766206741
,,,,,0.1568162590265274,0.2513604164123535,0.202223390340805,0.182772547006607,0.2068274766206741
,,,,,0.1568162590265274,0.2513604164123535,0.202223390340805,0.182772547006607,0.2068274766206741
,,,,,0.2280967384576797,0.0108618028461933,0.245072454214096,0.2231394648551941,0.2928294837474823
,,,,,0.0801296457648277,0.49803027510643,0.0445510745048522,0.0236797574907541,0.3536092042922973
,,,,,0.14576728641986847,0.3421874940395355,0.16224077343940735,0.13662996888160706,0.2131744623184204
